Electrode,13.799377,79.698786,82.728897,D21
Electrode,11.420454,82.697017,62.984578,D22
Electrode,9.147611,83.521826,43.857895,D23
Electrode,-23.007127,81.799415,48.485379,D24
Electrode,-20.410664,81.139884,68.209576,D25
Electrode,-16.891394,78.501199,88.712325,D26
Electrode,-18.746043,69.808556,108.356681,D27
Electrode,-11.552204,58.959359,122.593396,D28
Electrode,-45.401350,67.368900,92.301469,D29
Electrode,-50.165028,69.956807,71.978388,D30
Electrode,-52.990787,70.469070,51.977421,D31
Electrode,-54.340054,69.503184,32.676976,D32
Fiducial,0,82.9,-43,Nz
Fiducial,0,-116.2,-30.5,Iz
Fiducial,79.6,-20.6,-48.6,LPA
Fiducial,-80.6,-20.6,-48.1,RPA
