Electrode,68.662893,-68.499028,11.386410,E001
Electrode,83.074503,-60.400574,42.704758,E002
Electrode,94.712671,-43.160288,71.555521,E003
Electrode,90.799357,-31.790052,92.912479,E004
Electrode,77.352897,-16.443080,115.760681,E005
Electrode,57.535899,0.204097,129.837233,E006
Electrode,33.168102,14.025405,138.889267,E007
Electrode,97.459998,-48.994135,22.471807,E008
Electrode,107.427950,-30.345261,48.522038,E009
Electrode,106.668002,-20.358448,71.564278,E010
Electrode,100.327925,0.136112,92.885438,E011
Electrode,76.960365,16.689069,115.090430,E012
Electrode,50.904141,27.419996,126.789936,E013
Electrode,111.931548,-20.209749,29.570093,E014
Electrode,112.731838,0.120630,52.319674,E015
Electrode,109.613177,0.112175,69.574871,E016
Electrode,113.513040,-0.132850,19.982265,E017
Electrode,106.158155,20.485101,71.194958,E018
Electrode,90.161657,31.809529,92.177535,E019
Electrode,68.925989,42.358404,104.780153,E020
Electrode,112.154100,18.490457,29.505010,E021
Electrode,106.912779,30.405525,48.285002,E022
Electrode,94.099944,43.070637,71.050639,E023
Electrode,77.753573,49.749126,87.232354,E024
Electrode,97.348233,49.168277,22.389011,E025
Electrode,82.518540,60.152107,42.368445,E026
Electrode,69.323182,62.868829,70.480469,E027
Electrode,56.626674,60.933473,90.897620,E028
Electrode,43.095294,53.150071,112.232160,E029
Electrode,25.432141,41.587099,129.556487,E030
Electrode,8.153995,22.337403,142.854182,E031
Electrode,68.476837,68.463435,11.383340,E032
Electrode,54.008716,74.608012,38.697436,E033
Electrode,41.731023,75.684146,68.901160,E034
Electrode,27.994946,71.359776,96.090618,E035
Electrode,16.505456,61.368417,116.038879,E036
Electrode,-2.045680,44.173030,134.140454,E037
Electrode,45.436882,77.983330,4.455803,E038
Electrode,15.228111,82.748194,35.686850,E039
Electrode,9.056494,82.627202,69.141351,E040
Electrode,2.459723,77.001381,96.927400,E041
Electrode,-13.022965,66.559790,114.289355,E042
Electrode,29.193372,77.642996,-16.431303,E043
Electrode,17.565216,81.139440,4.723001,E044
Electrode,-15.451236,83.943590,41.560956,E045
Electrode,-16.413229,81.316978,73.960957,E046
Electrode,-22.527158,75.470210,95.043215,E047
Electrode,23.915873,71.007768,-48.042484,E048
Electrode,4.717966,76.525721,-24.146838,E049
Electrode,-38.913583,76.747406,47.798834,E050
Electrode,-41.839453,72.478263,79.946902,E051
Electrode,-38.054290,65.213799,104.967335,E052
Electrode,-31.117693,47.493174,128.299275,E053
Electrode,-22.793083,25.875972,141.475092,E054
Electrode,-8.028380,0.328474,148.362412,E055
Electrode,-27.910260,71.294524,-14.773821,E056
Electrode,-39.380422,75.448087,16.582763,E057
Electrode,-57.602386,67.832765,52.419888,E058
Electrode,-61.607149,58.199153,85.205673,E059
Electrode,-55.451561,46.575534,112.141765,E060
Electrode,-47.162099,26.727840,130.708570,E061
Electrode,-33.674951,0.368426,142.283519,E062
Electrode,-49.954965,62.913139,-12.626519,E063
Electrode,-63.254196,61.905346,20.182223,E064
Electrode,-74.854542,52.599340,55.269841,E065
Electrode,-74.614784,40.262731,87.594077,E066
Electrode,-68.653625,20.703070,109.897169,E067
Electrode,-74.018644,44.774845,-6.133233,E068
Electrode,-82.354233,40.396012,22.953377,E069
Electrode,-87.574539,30.520937,56.734605,E070
Electrode,-81.554907,15.688705,88.562610,E071
Electrode,-74.307513,0.435592,104.265978,E072
Electrode,-86.737337,23.081501,-3.465867,E073
Electrode,-92.575936,13.324382,26.164018,E074
Electrode,-91.976776,0.462277,60.187781,E075
Electrode,-81.532021,-14.781547,88.446361,E076
