Electrode,17.083941,0.001663,145.268183,A1
Electrode,0.761678,0.007214,148.534609,A2
Electrode,-15.719220,-0.000330,147.472080,A3
Electrode,-31.791414,-0.001757,143.091821,A4
Electrode,-46.662455,-0.002194,135.365042,A5
Electrode,-59.785764,0.000217,124.778405,A6
Electrode,-57.454647,16.439793,124.959301,A7
Electrode,-67.796394,18.508724,111.780531,A8
Electrode,-77.027587,16.107146,97.397909,A9
Electrode,-83.690021,17.083303,82.984129,A10
Electrode,-88.777631,16.645080,68.420393,A11
Electrode,-91.848441,16.966702,53.527636,A12
Electrode,-92.771663,16.926148,38.239051,A13
Electrode,-91.454007,17.650574,22.896909,A14
Electrode,-89.774657,17.176618,7.733839,A15
Electrode,-91.335976,0.002819,7.837705,A16
Electrode,-93.638260,-0.000548,23.089458,A17
Electrode,-94.478225,-0.002821,38.337403,A18
Electrode,-93.214230,-0.003779,53.376000,A19
Electrode,-89.994099,-0.001796,68.051185,A20
Electrode,-85.226945,0.003966,82.539208,A21
Electrode,-78.626805,0.004544,96.966017,A22
Electrode,-69.927585,0.001580,110.809183,A23
Electrode,-57.312032,-16.412587,124.870081,A24
Electrode,-67.763126,-18.499395,111.761541,A25
Electrode,-76.857289,-16.063985,97.156574,A26
Electrode,-83.512620,-17.038631,82.783143,A27
Electrode,-88.412849,-16.580056,68.155882,A28
Electrode,-91.254160,-16.877074,53.351352,A29
Electrode,-92.463313,-16.889572,38.295395,A30
Electrode,-91.203785,-17.618825,22.999603,A31
Electrode,-89.800570,-17.183579,7.801277,A32
Electrode,-9.417938,-16.318780,146.436429,B1
Electrode,-27.627558,-16.748303,143.077448,B2
Electrode,-35.031600,-31.506728,135.864115,B3
Electrode,-50.426845,-32.095081,125.839153,B4
Electrode,-60.363040,-36.385036,113.175391,B5
Electrode,-72.053160,-31.921383,98.240993,B6
Electrode,-78.170570,-33.744135,83.357248,B7
Electrode,-83.581774,-32.871927,68.453696,B8
Electrode,-86.298816,-33.433323,53.439700,B9
Electrode,-86.943475,-33.253941,38.065555,B10
Electrode,-85.119167,-34.635671,22.686294,B11
Electrode,-84.245269,-33.940096,7.474244,B12
Electrode,-75.277376,-50.498063,22.045263,B13
Electrode,-77.981383,-48.597467,37.564496,B14
Electrode,-77.499375,-48.995690,53.174842,B15
Electrode,-75.049666,-48.283842,68.569199,B16
Electrode,-69.109055,-49.632627,84.065312,B17
Electrode,-63.403223,-46.923593,99.206990,B18
Electrode,-47.252696,-52.083661,113.502982,B19
Electrode,-38.694421,-45.764763,125.925602,B20
Electrode,-15.642284,-30.428773,141.374706,B21
Electrode,-20.925105,-43.210932,134.331314,B22
Electrode,-22.792704,-55.917190,124.405781,B23
Electrode,-29.351602,-64.061917,112.567856,B24
Electrode,-50.671382,-59.911314,99.202486,B25
Electrode,-55.634493,-63.323930,83.767413,B26
Electrode,-62.640724,-61.812836,67.968860,B27
Electrode,-64.610117,-62.426634,52.218921,B28
Electrode,-65.336015,-62.033048,36.631264,B29
Electrode,-61.165998,-63.907343,20.891814,B30
Electrode,-43.880119,-74.290496,19.473135,B31
Electrode,-49.302229,-72.461778,35.162218,B32
Electrode,12.029968,-13.064448,145.173857,C1
Electrode,6.876913,-25.883978,142.341354,C2
Electrode,1.752780,-38.280853,137.639975,C3
Electrode,-3.275281,-50.122093,131.210277,C4
Electrode,-4.291639,-61.629513,121.608551,C5
Electrode,-8.146671,-70.903185,110.189319,C6
Electrode,-16.303941,-76.804750,96.868137,C7
Electrode,-34.705784,-70.161041,98.468403,C8
Electrode,-38.562665,-73.802341,82.536305,C9
Electrode,-46.667753,-72.228751,66.377402,C10
Electrode,-48.254677,-72.637253,50.524890,C11
Electrode,-31.160273,-79.667083,33.422477,C12
Electrode,-30.086377,-79.845893,48.589488,C13
Electrode,-28.531274,-79.378395,64.435032,C14
Electrode,-19.155973,-80.654412,80.808565,C15
Electrode,-9.531203,-84.513238,63.082485,C16
Electrode,-10.990998,-85.068108,47.199644,C17
Electrode,8.869072,-85.335980,44.911987,C18
Electrode,10.178084,-84.800500,60.562286,C19
