Subject_ID,Montage,Analysis,ROI_Mean,ROI_Max,ROI_Min,ROI_Focality,Grey_Mean,Grey_Max,Grey_Min,Normal_Mean,Normal_Max,Normal_Min,Normal_Focality,ROI_Mean_STD,ROI_Max_STD,ROI_Min_STD,ROI_Focality_STD,Normal_Mean_STD,Normal_Max_STD,Normal_Min_STD,Normal_Focality_STD
sub-119,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.021660,0.026173,0.017783,0.738854,0.000000,0.000000,0.000000,0.005746,0.019352,0.000064,0.444929,-0.568774,-0.555589,-0.581700,-0.693530,-0.596134,-0.535435,-0.325022,-0.937662
sub-120,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.296094,0.322974,0.275062,2.678910,0.000000,0.000000,0.000000,0.125703,0.269011,0.000496,2.633772,1.708790,1.693312,1.822578,1.626758,2.243500,1.987714,-0.266436,2.122026
sub-121,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.018004,0.020474,0.016679,0.690719,0.000000,0.000000,0.000000,0.013297,0.018265,0.000074,1.191031,-0.599109,-0.598773,-0.592014,-0.751099,-0.417390,-0.546426,-0.323693,0.105281
sub-122,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.018185,0.019386,0.015891,0.611944,0.000000,0.000000,0.000000,0.005974,0.013327,0.000023,0.478959,-0.597614,-0.607011,-0.599384,-0.845313,-0.590740,-0.596331,-0.330567,-0.890094
sub-123,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.008379,0.009439,0.007662,0.506575,0.000000,0.000000,0.000000,0.003321,0.007358,0.000018,0.498943,-0.678993,-0.682385,-0.676283,-0.971333,-0.653556,-0.656657,-0.331284,-0.862159
sub-124,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.023497,0.028611,0.021152,0.697369,0.000000,0.000000,0.000000,0.014061,0.027760,0.000096,1.043158,-0.553525,-0.537112,-0.550216,-0.743146,-0.399306,-0.450462,-0.320747,-0.101425
sub-125,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.012986,0.013804,0.012196,0.495990,0.000000,0.000000,0.000000,0.005377,0.008716,0.000924,0.501654,-0.640754,-0.649307,-0.633913,-0.983992,-0.604884,-0.642933,-0.208330,-0.858369
sub-127,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.328166,0.362990,0.295437,2.403770,0.000000,0.000000,0.000000,0.153665,0.296697,0.039480,2.816543,1.974960,1.996522,2.012977,1.297693,2.905419,2.267512,5.025572,2.377513
sub-128,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.014207,0.015585,0.013484,0.599735,0.000000,0.000000,0.000000,0.004404,0.014912,0.000014,0.449005,-0.630625,-0.635818,-0.621879,-0.859915,-0.627915,-0.580311,-0.331832,-0.931965
sub-129,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.015050,0.016204,0.014261,0.546668,0.000000,0.000000,0.000000,0.003984,0.010060,0.000084,0.323727,-0.623626,-0.631121,-0.614612,-0.923382,-0.637850,-0.629351,-0.322369,-1.107085
